None,coid,mdate,key3,district_id,district,tsign,tsign_fg,location,road_fg,coord_x,coord_y,land,build,berth,land_area,zoning,zoning_fg,ncity_z,ncity_z_fg,land_use,land_use_fg,rent_floor,rent_up_ll,rent_single,tot_floor,top_floor,bstate,bstate_fg,mainuse,mainuse_fg,matl,matl_fg,build_dd,room_age,build_area,room,hall,health,compart,mgt_com,furn,berth_tp,berth_tp_fg,berth_area,tot_prc,unit_prc,berth_prc,rmk,ann_date,abnorm_td,abnorm_loc,abnorm_prc
1520,E,2021-12-13 00:00:00+00:00,RPXNMLKMKIGGFLE98CC,大寮區,831,土地,A,翁公園段二小段4902地號,,,,1,0,0,90.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.9,0.0,0.0,含增建或未登記建物。；承租部分地坪約90坪，未保存登記建物約73坪,2022-02-11 00:00:00+00:00,,,
1521,E,2021-12-14 00:00:00+00:00,RPOPMLKLKIGGFIE87CC,大社區,815,土地,A,食坑段555地號,,,,1,0,0,69.88,,,山坡地保育區,15,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.8,0.0,0.0,含增建或未登記建物。；含稅金。租賃部分面積231平方公尺。,2022-02-01 00:00:00+00:00,,,
1522,E,2021-12-16 00:00:00+00:00,RPWOMLRKKIGGFFE88CC,梓官區,826,土地,A,典寶段933地號,,,,1,0,0,50.0,,,特定農業區,11,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.5,0.1,0.0,含增建或未登記建物。；承租地坪約50坪，承租未保存登記建物約40坪,2022-02-01 00:00:00+00:00,,,
1523,E,2021-12-18 00:00:00+00:00,RPOOMLKLKIGGFIE77CC,大社區,815,土地,A,林邊段395地號,,,,1,0,0,50.0,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.5,0.0,0.0,含增建或未登記建物。；1. 實際承租地坪約為50坪2. 承租未保存登記建物約為45坪,2022-02-01 00:00:00+00:00,,,
1524,E,2021-12-19 00:00:00+00:00,RPQOMLOJJHHGFLE38CC,大寮區,831,土地,A,大寮段1142地號,,,,1,0,0,50.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.0,0.0,0.0,含增建或未登記建物。；承租地坪約50坪，承租未保存登記建物約30坪,2022-02-21 00:00:00+00:00,,,
1525,E,2021-12-19 00:00:00+00:00,RPWNMLOLKIGGFEE48CC,楠梓區,811,土地,A,藍田西段317-10地號,,,,1,0,0,25.11,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.5,0.1,0.0,含增建或未登記建物。；承租地坪約25坪，承租未保存登記建物約25坪,2022-02-11 00:00:00+00:00,,,
1526,E,2021-12-20 00:00:00+00:00,RPSNMLKKJHHGFJE97CC,路竹區,821,土地,A,三埤段252地號,,,,1,0,0,380.0,,,一般農業區,12,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,7.6,0.0,0.0,含增建或未登記建物。；承租地坪約380坪，承租未保存登記建物約280坪,2022-02-21 00:00:00+00:00,,,
1527,E,2021-12-20 00:00:00+00:00,RPTOMLOJJHHGFLE68CC,大寮區,831,土地,A,會結南段806地號,,,,2,0,0,155.67,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,4.5,0.0,0.0,含增建或未登記建物。；承租地坪約155.67坪，承租未保存登記建物約134坪,2022-02-21 00:00:00+00:00,,,
1528,E,2021-12-21 00:00:00+00:00,RPXOMLRLKIGGFIE76CC,大社區,815,土地,A,興農段73地號,,,,2,0,0,359.98,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,7.0,0.0,0.0,含增建或未登記建物。；承租地坪約360坪，承租未保存登記建物約230坪,2022-02-11 00:00:00+00:00,,,
1529,E,2021-12-22 00:00:00+00:00,RPUNMLKLJHHGFJE38DC,路竹區,821,土地,A,華山段1150地號,,,,2,0,0,3655.96,,,一般農業區,12,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,12.0,0.0,0.0,房屋為為保存建物,2022-03-01 00:00:00+00:00,,,
1530,E,2021-12-23 00:00:00+00:00,RPRQMLRLKIGGFEE58CC,左營區,813,土地,A,福山段588地號,,,,1,0,0,25.42,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,5.7,0.2,0.0,含增建或未登記建物。；,2022-02-11 00:00:00+00:00,,,
1531,E,2021-12-23 00:00:00+00:00,RPUNMLNLKIGGFJE68CC,湖內區,829,土地,A,大湖段2298-8地號,,,,1,0,0,38.43,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.6,0.1,0.0,地上物上有倉庫,2022-02-11 00:00:00+00:00,,,
1532,E,2021-12-24 00:00:00+00:00,RPRNMLQJJHHGFIE28CC,仁武區,814,土地,A,竹園段1563地號,,,,1,0,0,286.17,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,8.5,0.0,0.0,含稅金。含增建或未登記建物。,2022-02-21 00:00:00+00:00,,,
1533,E,2021-12-27 00:00:00+00:00,RPPOMLPJJHHGFLE38CC,大寮區,831,土地,A,大寮段3162地號,,,,3,0,0,857.59,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,15.0,0.0,0.0,含增建或未登記建物。；承租地坪約857坪，承租未保存登記建物約320坪,2022-02-21 00:00:00+00:00,,,
1534,E,2021-12-27 00:00:00+00:00,RPROMLRJJHHGFIE48CC,大社區,815,土地,A,保甲段951地號,,,,10,0,0,2310.41,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,12.2,0.0,0.0,,2022-02-21 00:00:00+00:00,,,
1535,E,2021-12-28 00:00:00+00:00,RPQNMLOLJHHGFLE48CC,大寮區,831,土地,A,上寮北段45地號,,,,1,0,0,600.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,27.0,0.0,0.0,含增建或未登記建物。；部分出租,2022-03-11 00:00:00+00:00,,,
1536,E,2021-12-28 00:00:00+00:00,RPRNMLOLJHHGFLE58CC,大寮區,831,土地,A,上寮北段45地號,,,,1,0,0,600.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,27.0,0.0,0.0,含增建或未登記建物。；部分出租,2022-03-11 00:00:00+00:00,,,
1537,E,2021-12-28 00:00:00+00:00,RPTNMLQJJHHGFLE78CC,大寮區,831,土地,A,大寮段芎蕉腳小段2136-1地號,,,,1,0,0,130.08,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,4.5,0.0,0.0,租賃部分土地430平方公尺。含增建或未登記建物。,2022-02-21 00:00:00+00:00,,,
1538,E,2021-12-28 00:00:00+00:00,RPTNMLTLKIGGFIE09CC,鳥松區,833,土地,A,崎子fbec段1545地號,,,,1,0,0,620.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,11.6,0.0,0.0,含增建或未登記建物。；1. 實際承租地坪約為620坪2. 承租未保存登記建物約為521坪,2022-02-11 00:00:00+00:00,,,
1539,E,2021-12-31 00:00:00+00:00,RPOOMLSKJHHGFLE68CC,大寮區,831,土地,A,內厝段1102-15地號,,,,2,0,0,75.02,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.5,0.0,0.0,含增建或未登記建物。；承租地坪約75坪，承租未保存登記建物約71坪,2022-03-01 00:00:00+00:00,,,
1540,E,2022-01-03 00:00:00+00:00,RPXNMLKKJHHGFIE38CC,仁武區,814,土地,A,仁新段627地號,,,,1,0,0,35.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.7,0.0,0.0,含增建或未登記建物。；1. 實際承租地坪約為35坪2. 承租未保存登記建物約為30坪,2022-02-21 00:00:00+00:00,,,
1541,E,2022-01-05 00:00:00+00:00,RPSNMLKLJHHGFLE28CC,大寮區,831,土地,A,赤崁段潮州寮小段6355-4地號,,,,1,0,0,90.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.0,0.0,0.0,含增建或未登記建物。；承租部分地坪約90坪，承租未保存登記建物約80坪,2022-03-01 00:00:00+00:00,,,
1542,E,2022-01-05 00:00:00+00:00,RPTNMLRJJHHGFFE28CC,梓官區,826,土地,A,梓信段36地號,,,,1,0,0,195.11,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,4.3,0.0,0.0,含增建或未登記建物。；承租地坪約195坪，承租未保存登記建物約195坪,2022-02-21 00:00:00+00:00,,,
1543,E,2022-01-06 00:00:00+00:00,RPUNMLKKJHHGFIE08CC,鳥松區,833,土地,A,松埔段1155地號,,,,1,0,0,70.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.2,0.0,0.0,含增建或未登記建物。；1. 實際承租地坪約為70坪2. 承租未保存登記建物約為70坪,2022-02-21 00:00:00+00:00,,,
1544,E,2022-01-07 00:00:00+00:00,RPVNMLKKJHHGFIE18CC,仁武區,814,土地,A,觀音湖段1284-13地號,,,,1,0,0,127.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,4.2,0.0,0.0,含增建或未登記建物。；1. 實際承租地坪約為127坪2. 承租未保存登記建物約為110坪,2022-02-21 00:00:00+00:00,,,
1545,E,2022-01-07 00:00:00+00:00,RPWNMLKKJHHGFIE28CC,大社區,815,土地,A,鹽埕段962地號,,,,1,0,0,111.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.5,0.0,0.0,含增建或未登記建物。；1. 實際承租地坪約為111坪2. 承租未保存登記建物約為91坪,2022-02-21 00:00:00+00:00,,,
1546,E,2022-01-10 00:00:00+00:00,RPOOMLQLJHHGFLE58CC,大寮區,831,土地,A,大寮段1661地號,,,,1,0,0,25.11,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.4,0.1,0.0,租賃部分土地83平方公尺。含增建或未登記建物。,2022-03-11 00:00:00+00:00,,,
1547,E,2022-01-12 00:00:00+00:00,RPPOMLLLJHHGFLE18CC,大寮區,831,土地,A,翁公園段二小段4902地號,,,,1,0,0,90.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.8,0.0,0.0,含增建或未登記建物。；承租部分地坪約90坪，承租未保存登記建物約73坪。,2022-03-11 00:00:00+00:00,,,
1548,E,2022-01-12 00:00:00+00:00,RPPOMLQLJHHGFLE68CC,大寮區,831,土地,A,大寮段芎蕉腳小段2135-1地號,,,,1,0,0,187.55,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,6.7,0.0,0.0,含稅金。租賃部分面積620平方公尺。含增建或未登記建物。,2022-03-11 00:00:00+00:00,,,
1549,E,2022-01-12 00:00:00+00:00,RPQNMLMLJHHGFIE97CC,鳥松區,833,土地,A,大同段746-3地號,,,,1,0,0,209.56,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,9.0,0.0,0.0,含增建或未登記建物。；,2022-03-11 00:00:00+00:00,,,
1550,E,2022-01-12 00:00:00+00:00,RPVNMLPKLHHGFLE56CC,大寮區,831,土地,A,翁公園段二小段4902地號,,,,1,0,0,90.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.9,0.0,0.0,含增建或未登記建物。；承租部分地坪約90坪，承租未保存登記建物約73坪。原申報書序號:C1EL11101210011，准予更正公文文號:11130909600號,2022-05-01 00:00:00+00:00,,,
1551,E,2022-01-12 00:00:00+00:00,RPWNMLKLJHHGFLE68CC,大寮區,831,土地,A,赤崁段潮州寮小段6355-4地號,,,,1,0,0,90.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.2,0.0,0.0,含增建或未登記建物。；承租部分地坪約90坪，承租未保存登記建物約80坪,2022-03-01 00:00:00+00:00,,,
1552,E,2022-01-13 00:00:00+00:00,RPPPMLOKJHHGFEE77CC,楠梓區,811,土地,A,藍田西段317-10地號,,,,1,0,0,25.11,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.5,0.1,0.0,含增建或未登記建物。；承租地坪約25坪，承租未保存登記建物約25坪,2022-03-01 00:00:00+00:00,,,
1553,E,2022-01-14 00:00:00+00:00,RPPNMLMLJHHGFCE27CC,小港區,812,土地,A,中厝段928地號,,,,2,0,0,55.0,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.0,0.0,0.0,含增建或未登記建物。；承租部分地坪約55坪，承租未保存登記建物約52坪。,2022-03-11 00:00:00+00:00,,,
1554,E,2022-01-15 00:00:00+00:00,RPRNMLLLJHHGFJE08CC,阿蓮區,822,土地,A,中路段2423地號,,,,1,0,0,200.26,,,特定農業區,11,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.5,0.0,0.0,承租地坪約200坪,2022-03-11 00:00:00+00:00,,,
1555,E,2022-01-16 00:00:00+00:00,RPSOMLLLJHHGFIE18CC,大社區,815,土地,A,中里段471地號,,,,1,0,0,28.74,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,0.8,0.0,0.0,,2022-03-11 00:00:00+00:00,,,
1556,E,2022-01-17 00:00:00+00:00,RPWNMLMLJHHGFDE08CC,三民區,807,土地,A,中華段一小段929地號,,,,1,0,0,50.0,工業區,03,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,4.5,0.1,0.0,含增建或未登記建物。；租賃土地含土地上方增建或未登記建物部分，約50坪。,2022-03-11 00:00:00+00:00,,,
1557,E,2022-01-17 00:00:00+00:00,RPWNMLSKJHHGFIE09CC,仁武區,814,土地,A,仁龍段272地號,,,,1,0,0,470.0,,,一般農業區,12,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,11.4,0.0,0.0,含增建或未登記建物。；1. 實際承租地坪約為470坪2. 承租未保存登記建物約為360坪,2022-03-01 00:00:00+00:00,,,
1558,E,2022-01-17 00:00:00+00:00,RPXNMLRLJHHGFIE56CC,仁武區,814,土地,A,善德段491地號,,,,1,0,0,872.8,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,7.0,0.0,0.0,含增建或未登記建物。；,2022-03-11 00:00:00+00:00,,,
1559,E,2022-01-20 00:00:00+00:00,RPQNMLMLJHHGFFE67CC,燕巢區,824,土地,A,鳳雄段259地號,,,,1,0,0,120.09,,,一般農業區,12,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,4.2,0.0,0.0,含增建或未登記建物。；承租地坪約120坪，承租未保存登記建物約80坪,2022-03-11 00:00:00+00:00,,,
1560,E,2022-01-23 00:00:00+00:00,RPVNMLOLJHHGFIE68CC,大社區,815,土地,A,嘉誠段960地號,,,,1,0,0,300.0,,,一般農業區,12,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.0,0.0,0.0,實際承租地坪約為300坪,2022-03-11 00:00:00+00:00,,,
1561,E,2022-01-23 00:00:00+00:00,RPVNMLPLJHHGFJE88CC,路竹區,821,土地,A,營前段662地號,,,,1,0,0,45.07,,,一般農業區,12,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.5,0.1,0.0,含增建或未登記建物。；承租地坪約45坪，承租未保存登記建物約48坪,2022-03-11 00:00:00+00:00,,,
1562,E,2022-01-24 00:00:00+00:00,RPUNMLPLJHHGFEE28CC,楠梓區,811,土地,A,高昌段4地號,,,,1,0,0,17.0,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.0,0.1,0.0,含增建或未登記建物。；1. 實際承租地坪約為17坪2. 承租未保存登記建物約為17坪,2022-03-11 00:00:00+00:00,,,
1563,E,2022-01-24 00:00:00+00:00,RPXNMLTJKHHGFLE96CC,大寮區,831,土地,A,大寮段芎蕉腳小段1905地號,,,,1,0,0,540.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,14.0,0.0,0.0,含增建或未登記建物。；承租地坪約540坪，承租未保存登記建物約500坪。,2022-03-21 00:00:00+00:00,,,
1564,E,2022-01-25 00:00:00+00:00,RPPOMLSLJHHGFCE97CC,小港區,812,土地,A,港墘段一小段747地號,,,,1,0,0,88.15,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.6,0.0,0.0,,2022-03-11 00:00:00+00:00,,,
1565,E,2022-01-25 00:00:00+00:00,RPXNMLRJKHHGFLE76CC,大寮區,831,土地,A,赤崁段潮州寮二小段3040-1地號,,,,2,0,0,230.51,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,8.0,0.0,0.0,含增建或未登記建物。；,2022-03-21 00:00:00+00:00,,,
1566,E,2022-01-26 00:00:00+00:00,RPQPMLQLJHHGFFE28CC,梓官區,826,土地,A,中崙段258地號,,,,1,0,0,433.52,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,6.8,0.0,0.0,月租金含扣繳稅額及二代健保補充保費,2022-03-11 00:00:00+00:00,,,
1567,E,2022-01-26 00:00:00+00:00,RPRNMLRLJHHGFIE58CC,大社區,815,土地,A,保甲段130地號,,,,1,0,0,230.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,7.9,0.0,0.0,含增建或未登記建物。；1. 實際承租地坪約為230坪2. 承租未保存登記建物約為180坪,2022-03-11 00:00:00+00:00,,,
1568,E,2022-01-27 00:00:00+00:00,RPROMLTJKHHGFLE09CC,大寮區,831,土地,A,赤崁段潮州寮小段6355-4地號,,,,1,0,0,90.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.2,0.0,0.0,含增建或未登記建物。；承租部分地坪約90坪，承租未保存登記建物約80坪。,2022-03-21 00:00:00+00:00,,,
1569,E,2022-01-28 00:00:00+00:00,RPQNMLLKKHHGFFE57CC,橋頭區,825,土地,A,內庄段106地號,,,,1,0,0,50.0,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.0,0.0,0.0,含增建或未登記建物。；承租地坪約50坪，承租未保存登記建物約45坪,2022-04-01 00:00:00+00:00,,,
1570,E,2022-01-28 00:00:00+00:00,RPUNMLSKKHHGFFE68CC,梓官區,826,土地,A,梓信段36地號,,,,1,0,0,110.11,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.8,0.0,0.0,含增建或未登記建物。；承租地坪約110坪，承租未保存登記建物約110坪,2022-04-01 00:00:00+00:00,,,
1571,E,2022-02-07 00:00:00+00:00,RPVNMLTJKHHGFIE09CC,仁武區,814,土地,A,仁新段628-2地號,,,,1,0,0,120.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.0,0.0,0.0,含增建或未登記建物。；1. 實際承租地坪約為120坪2. 承租未保存登記建物約為105坪,2022-03-21 00:00:00+00:00,,,
1572,E,2022-02-08 00:00:00+00:00,RPPPMLSJKHHGFIE58CC,仁武區,814,土地,A,灣勢段95地號,,,,1,0,0,558.89,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.6,0.0,0.0,,2022-03-21 00:00:00+00:00,,,
1573,E,2022-02-08 00:00:00+00:00,RPVNMLKKKHHGFAE47CC,鹽埕區,803,土地,A,鹽中段891地號,,,,3,0,0,36.6,商業區,02,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.6,0.1,0.0,,2022-03-21 00:00:00+00:00,,,
1574,E,2022-02-09 00:00:00+00:00,RPOPMLKKKHHGFLE08CC,大寮區,831,土地,A,大寮段2286地號,,,,1,0,0,116.0,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,5.8,0.0,0.0,含增建或未登記建物。；承租部分地坪約116坪，承租未保存登記建物約86坪。,2022-03-21 00:00:00+00:00,,,
1575,E,2022-02-09 00:00:00+00:00,RPSOMLOKKHHGFIE48CC,大社區,815,土地,A,保甲段170地號,,,,1,0,0,244.74,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,8.9,0.0,0.0,含稅金。含增建或未登記建物。,2022-04-01 00:00:00+00:00,,,
1576,E,2022-02-10 00:00:00+00:00,RPROMLOKKHHGFIE38CC,大社區,815,土地,A,興農段57-5地號,,,,1,0,0,85.0,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.9,0.0,0.0,租賃部分土地281平方公尺。含增建或未登記建物。,2022-04-01 00:00:00+00:00,,,
1577,E,2022-02-11 00:00:00+00:00,RPQQMLPLKHHGFAE87CC,鼓山區,804,土地,A,龍華段八小段2375地號,,,,1,0,0,381.45,商業區,02,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,33.0,0.1,0.0,,2022-04-11 00:00:00+00:00,,,
1578,E,2022-02-11 00:00:00+00:00,RPXNMLPLKHHGFFE78CC,橋頭區,825,土地,A,樹林段197地號,,,,1,0,0,80.01,,,特定農業區,11,農牧用地,05,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.6,0.0,0.0,含增建或未登記建物。；承租地坪約80坪，承租未保存登記建物約75坪,2022-04-11 00:00:00+00:00,,,
1579,E,2022-02-11 00:00:00+00:00,RPXOMLPKKHHGFIE09CC,仁武區,814,土地,A,善德段8-37地號,,,,1,0,0,90.15,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.7,0.0,0.0,含增建或未登記建物。；承租地坪約90坪，承租未保存登記建物約80坪。,2022-04-01 00:00:00+00:00,,,
1580,E,2022-02-14 00:00:00+00:00,RPPOMLOKKHHGFIE18CC,大社區,815,土地,A,圳觀段1284地號,,,,1,0,0,205.7,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,6.1,0.0,0.0,含稅金。租賃部分土地約680平方公尺。含增建或未登記建物。,2022-04-01 00:00:00+00:00,,,
1581,E,2022-02-15 00:00:00+00:00,RPROMLNLKHHGFJE48CC,湖內區,829,土地,A,海埔段2304-1地號,,,,1,0,0,160.02,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,8.3,0.1,0.0,含增建或未登記建物。；承租地坪約160坪，承租未保存登記建物約240坪,2022-04-11 00:00:00+00:00,,,
1582,E,2022-02-16 00:00:00+00:00,RPOOMLMJLHHGFIE87CC,大社區,815,土地,A,興工段45-1地號,,,,1,0,0,170.0,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,5.0,0.0,0.0,含增建或未登記建物。；承租部分土地約170坪，承租未保存登記建物約170坪。,2022-04-21 00:00:00+00:00,,,
1583,E,2022-02-16 00:00:00+00:00,RPORMLRKKHHGFDE18CC,三民區,807,土地,A,中華段一小段816地號,,,,2,0,0,80.16,工業區,03,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.6,0.0,0.0,,2022-04-01 00:00:00+00:00,,,
1584,E,2022-02-16 00:00:00+00:00,RPUNMLMJLHHGFIE38CC,鳥松區,833,土地,A,崎子腳段1473-5地號,,,,1,0,0,80.47,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.5,0.0,0.0,含增建或未登記建物。；承租地坪約80坪，承租未保存登記建物約60坪。,2022-04-21 00:00:00+00:00,,,
1585,E,2022-02-17 00:00:00+00:00,RPOQMLOLKHHGFEE08DC,楠梓區,811,土地,A,後勁段二小段169地號,,,,1,0,0,37.21,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,1.5,0.0,0.0,含增建或未登記建物。；未登記建物使用1Ｆ面積2Ｆ以上沒有使用,2022-04-11 00:00:00+00:00,,,
1586,E,2022-02-18 00:00:00+00:00,RPSOMLMJLHHGFIE28CC,仁武區,814,土地,A,澄清段86-7地號,,,,1,0,0,146.11,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,5.8,0.0,0.0,含增建或未登記建物。；承租地坪約146坪，承租未保存登記建物約120.69坪。,2022-04-21 00:00:00+00:00,,,
1587,E,2022-02-21 00:00:00+00:00,RPOOMLPLKHHGFFE97CC,橋頭區,825,土地,A,內庄段106地號,,,,1,0,0,55.06,其他,99,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,2.5,0.0,0.0,含增建或未登記建物。；承租地坪約55坪，承租未保存登記建物約55坪,2022-04-11 00:00:00+00:00,,,
1588,E,2022-02-21 00:00:00+00:00,RPRNMLOKLHHGFLE68CC,大寮區,831,土地,A,翁公園段二小段5267-2地號,,,,1,0,0,95.59,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,3.5,0.0,0.0,含增建或未登記建物。；,2022-05-01 00:00:00+00:00,,,
1589,E,2022-02-21 00:00:00+00:00,RPROMLRJLHHGFLE98CC,大寮區,831,土地,A,會結南段240地號,,,,1,0,0,25.0,住宅區,01,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,0.7,0.0,0.0,含增建或未登記建物。；承租部分土地約25坪，承租未保存登記建物約16坪。,2022-04-21 00:00:00+00:00,,,
1590,E,2022-02-22 00:00:00+00:00,RPTNMLPKLHHGFLE98CC,大寮區,831,土地,A,磚子嗂七段3094-12地號,,,,1,0,0,105.27,農業區,09,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,4.0,0.0,0.0,含增建或未登記建物。；承租地坪約105坪，承租未保存登記建物約100坪。,2022-05-01 00:00:00+00:00,,,
1591,E,2022-02-23 00:00:00+00:00,RPROMLPLKHHGFFE28CC,岡山區,820,土地,A,台安段732地號,,,,1,0,0,20.03,工業區,03,,,,,,0,N,0,N,其他,99,,,,,,,0.0,0,0,0,Y,N,,,,0.0,0.9,0.0,0.0,含增建或未登記建物。；承租地坪約20坪，承租未保存登記建物約20坪,2022-04-11 00:00:00+00:00,,,
